indroea;ano_hidr;aportano;qmedano;hmedano;qc;hc;ano_c;mes_c;dia_c;qci;hci;ano_ci;mes_ci;dia_ci;qcn;hcn;ano_cn;mes_cn;dia_cn;orig_dato_id
2110;1941;65.759;2.085;;63.54;;1942;8;;;;;;;0.32;;1941;10;;2
2110;1942;76.083;2.413;0.59;63.54;2.1;1943;1;12;;;;;;0.26;0.33;1943;8;8;1
2110;1943;50.794;1.606;0.53;15.2;1.2;1944;6;2;;;;;;1;0.35;1944;9;2;1
2110;1944;58.588;1.858;0.57;3.66;0.76;1945;7;19;;;;;;1;0.35;1945;8;5;1
2110;1945;136.4;4.325;0.71;58.26;2;1946;5;14;;;;;;1;0.4;1946;7;13;1
2110;1946;178.798;5.67;0.71;71.46;2.25;1947;2;25;;;;;;0.9;0.3;1947;9;14;1
2110;1947;79.79;2.523;0.54;111.06;3;1948;1;29;;;;;;0.92;0.31;1948;6;25;1
2110;1948;51.68;1.639;0.53;3.98;0.78;1949;6;9;;;;;;0.88;0.29;1949;8;21;1
2110;1949;51.861;1.644;0.54;4.66;0.82;1950;8;14;;;;;;0.82;0.26;1950;9;9;1
2110;1950;107.799;3.418;0.69;34.5;1.55;1951;2;24;;;;;;0.98;0.34;1950;10;2;1
2110;1951;70.302;2.223;0.61;16.2;1.2;1952;8;28;;;;;;1.06;0.38;1952;8;14;1
2110;1952;67.129;2.129;0.61;10;1.04;1953;6;29;;;;;;1.1;0.4;1953;3;26;1
2110;1953;99.713;3.162;0.69;13.3;1.13;1954;9;3;13.7;;1954;9;;1.2;0.45;1954;6;25;1
2110;1954;157.414;4.992;0.77;32.916;1.52;1955;8;4;35.556;1.57;1955;8;;1.23;0.46;1954;10;19;1
2110;1955;321.408;10.164;0.88;85.716;2.52;1956;3;30;90.468;2.61;1956;3;;1.04;0.37;1956;9;22;1
2110;1956;55.264;1.752;0.54;6.68;0.92;1957;5;11;6.92;0.93;1957;5;;1.06;0.38;1957;9;16;1
2110;1957;73.945;2.345;0.58;12.1;1.1;1957;11;7;12.9;1.12;1957;11;;0.9;0.3;1957;12;17;1
2110;1958;104.35;3.309;0.68;18.65;1.25;1959;9;20;19.71;1.27;1959;9;;1.06;0.38;1958;12;8;1
2110;1959;226.526;7.163;0.8;58.28;2;1959;12;27;59.844;2.03;1959;12;;1.02;0.36;1960;7;14;1
2110;1960;159.383;5.054;0.73;58.26;2;1961;1;4;59.32;2.02;1961;1;;1.06;0.38;1961;7;16;1
2110;1961;158.185;5.016;0.72;27.81;1.51;1962;1;19;;;;;;1.3;0.35;1962;9;2;1
2110;1962;126.729;4.019;;14.39;;1963;2;11;;;;;;0;;1962;12;15;1
2110;1963;145.726;4.608;;13.51;;1963;11;24;;;;;;0.05;;1964;7;20;1
2110;1964;77.207;2.448;;12.3;;1965;3;16;;;;;;0.1;;1964;10;18;1
2110;1965;220.271;6.985;;86.96;;1966;1;20;;;;;;0.31;;1966;7;21;1
2110;1966;146.529;4.646;;14.36;;1966;11;22;;;;;;0.66;;1967;7;2;1
2110;1967;106.245;3.36;;13.48;;1967;11;28;;;;;;0.12;;1968;7;10;1
2110;1968;116.203;3.685;;13.6;;1969;3;22;;;;;;0.39;;1969;6;4;1
2110;1969;97.591;3.095;;12.16;;1970;1;28;;;;;;0.84;;1970;7;27;1
2110;1970;94.273;2.989;;12.34;;1971;5;27;;;;;;0.17;;1970;10;30;1
2110;1971;128.453;4.062;;13.97;;1972;3;2;;;;;;0;;1972;1;1;1
2110;1972;105.715;3.352;;12.01;;1972;12;14;;;;;;0.27;;1973;7;12;1
2110;1973;89.561;2.84;;12.69;;1974;3;24;;;;;;0.72;;1974;8;15;1
2110;1974;83.168;2.637;;11.61;;1975;4;25;;;;;;0.5;;1975;8;15;1
2110;1975;45.984;1.454;;4.34;;1976;3;23;;;;;;0.42;;1976;6;28;1
2110;1976;127.158;4.032;;12.3;;1977;1;15;;;;;;0.51;;1976;10;25;1
2110;1977;131.242;4.162;;11.99;;1978;1;29;;;;;;1.12;;1978;9;3;1
2110;1978;109.879;3.484;;11.98;;1979;2;13;;;;;;0.2;;1979;7;21;1
2110;1979;103.825;3.283;;11.94;;1980;5;15;;;;;;0.64;;1980;7;26;1
2110;1980;71.464;2.266;;9.54;;1981;9;8;;;;;;0;;1981;7;18;1
2110;1981;54.784;1.737;;4.64;;1982;8;28;;;;;;0;;1981;10;1;1
2110;1982;47.387;1.503;;7.54;;1983;5;28;;;;;;0;;1982;10;25;1
2110;1983;84.917;2.685;;12.13;;1984;5;29;;;;;;0;;1984;8;3;1
2110;1984;115.816;3.672;;10.06;;1985;2;15;;;;;;0.69;;1985;7;21;1
2110;1985;82.187;2.606;;7.53;;1986;2;17;;;;;;0.21;;1986;6;21;1
2110;1986;;;;;;;;;;;;;;;;;;;1
2110;1987;105.023;3.321;;10.868;;1988;4;21;;;;;;0;;1988;6;1;1
2110;1988;;;;;;;;;;;;;;;;;;;1
2110;1989;;;;;;;;;;;;;;;;;;;1
2110;1990;92.666;2.938;;17.971;;1991;3;11;;;;;;0;;1990;11;5;1
2110;1991;31.129;0.984;;7.507;;1992;7;30;;;;;;0.116;;1991;10;11;1
2110;1992;63.199;2.004;;10.203;;1993;8;21;;;;;;0.116;;1993;1;9;1
2110;1993;74.478;2.362;;14.764;;1994;1;17;;;;;;0.116;;1993;11;28;1
2110;1994;56.369;1.787;;12.72;;1995;2;16;;;;;;0;;1995;1;1;1
2111;1988;328.355;10.412;0.27;27.963;0.48;1989;9;19;;;;;;2.288;0.12;1988;11;23;1
2111;1989;499.642;15.844;0.33;159;1.25;1989;12;22;217;1.5;1989;12;22;3.334;0.15;1989;10;19;1
2111;1990;779.455;24.716;0.42;124.762;1.09;1991;3;6;160.966;1.27;1991;3;6;6.774;0.22;1991;5;19;1
2111;1991;505.427;15.983;0.33;80.253;0.71;1992;4;4;120.654;0.83;1992;4;4;4.743;0.18;1992;5;1;1
2111;1992;530.481;16.821;1.22;85.635;1.98;1993;5;26;127.956;2.25;1993;5;26;7.769;1.01;1993;4;18;1
2111;1993;670.476;21.261;1.31;136.613;2.3;1993;10;14;151.449;2.38;1993;10;14;8.023;1.02;1993;11;25;1
2111;1994;441.13;13.988;1.18;98.758;2.07;1994;10;28;112.864;2.16;1994;10;27;6.432;0.94;1995;4;6;1
2111;1995;617.02;19.512;1.27;114.37;2.17;1996;1;9;155.05;2.4;1996;1;;5.18;0.92;1995;10;1;1
2111;1996;614.48;19.485;1.27;107.95;2.13;1996;10;3;122.66;2.22;1996;10;4;5.65;0.94;1997;4;2;1
2111;1997;614.733;19.493;1.28;89.25;1.99;1998;6;2;112.93;2.15;1998;6;2;7.62;1.05;1998;3;18;1
2111;1998;496.325;15.738;1.21;108.27;2.12;1998;10;15;125.832;2.23;1998;10;16;5.743;0.99;1999;4;7;1
2111;1999;444.749;14.064;1.17;93.472;2.02;2000;4;27;112.927;2.15;1999;10;24;5.47;0.98;1999;10;6;1
2111;2000;1509.955;47.88;1.38;270;2.84;2001;2;7;296;2.96;2001;2;7;6.91;0.89;2000;10;5;1
2111;2001;379.605;12.037;0.95;43.8;1.5;2002;3;14;53.4;1.6;2002;3;14;3.26;0.64;2002;5;30;1
2111;2002;735.001;23.307;1.18;180;2.38;2002;12;27;208;2.5;2002;12;27;5.19;0.72;2003;5;19;1
2111;2003;585.242;18.507;1.11;91.2;1.85;2004;3;13;114;2.01;2004;3;12;2.86;0.77;2004;4;17;1
2111;2004;446.562;14.16;1.07;45.4;1.72;2005;4;26;46.7;1.74;2005;4;26;6.92;0.82;2005;9;19;1
2111;2005;410.609;13.02;1.04;56.6;1.86;2006;3;24;70;2.04;2006;3;24;5.46;0.75;2006;9;17;1
2111;2006;633.28;20.081;1.21;96.6;2.31;2006;11;25;131;2.61;2006;10;25;7.14;0.83;2006;10;6;1
2111;2007;292.718;9.257;0.87;49.5;1.57;2008;4;11;77.1;1.86;2008;4;11;2.62;0.58;2008;8;16;1
2111;2008;297.346;9.429;0.88;29.8;1.34;2008;12;8;39.5;1.48;2009;2;10;3.34;0.63;2009;5;3;1
2111;2009;624.179;19.793;1.06;120;2.23;2010;3;25;152;2.44;2010;2;28;4.22;0.66;2009;11;5;1
2111;2010;521.365;16.532;1.02;89.9;1.99;2011;1;7;110;2.16;2011;1;7;4.97;0.7;2011;7;21;1
2111;2011;321.514;10.167;0.85;42.6;1.48;2011;11;3;63.1;1.74;2012;6;19;4.09;0.64;2012;9;20;1
2111;2012;485.238;15.387;0.97;78.9;1.89;2013;3;30;108.3;2.15;2013;1;19;4.11;0.64;2012;10;10;1
2111;2013;775.027;24.576;1.07;184.8;2.64;2014;4;3;209.6;2.78;2014;4;3;6.61;0.68;2013;12;16;1
2111;2014;680.202;21.569;1.02;94.177;2.02;2015;3;3;105.333;2.13;2015;1;31;4.292;0.63;2014;10;7;1
2111;2015;790.388;24.995;1.04;187.848;2.81;2016;4;21;203.197;2.93;2016;4;16;5.937;0.65;2016;6;8;1
2111;2016;283.291;8.983;0.74;49.975;1.44;2017;2;13;82.891;1.89;2017;2;13;1.463;0.45;2017;9;20;1
2111;2017;394.404;12.506;0.81;77.015;1.81;2018;3;10;94.675;2.02;2018;3;10;1.925;0.48;2017;10;15;1
2111;2018;408.495;12.953;0.85;67.15;1.71;2019;3;12;123.336;2.28;2019;3;21;3.857;0.61;2018;10;11;1
2111;2019;706.105;22.329;1.02;233.911;3.11;2019;12;20;288.341;3.48;2019;12;20;2.042;0.53;2019;10;13;1
2111;2020;594.616;18.855;0.99;99.148;2.02;2021;2;10;116.009;2.2;2020;10;21;4.348;0.68;2021;5;9;1
2112;1988;167.86;5.323;0.92;34.522;1.58;1989;8;4;42.948;1.68;1988;10;14;1.635;0.67;1989;5;18;1
2112;1989;274.067;8.691;0.95;145.897;2.48;1989;12;22;199.577;2.87;1989;12;21;0.98;0.58;1990;9;13;1
2112;1990;;;;;;;;;;;;;;;;;;;1
2112;1991;370.637;11.721;0.89;54.82;1.77;1992;4;4;83.9;2.03;1992;4;4;3.76;0.24;1992;9;16;1
2112;1992;206.896;6.561;0.54;78.808;1.99;1993;5;26;124.2;2.34;1993;5;26;3.649;0.22;1993;4;17;1
2112;1993;354.795;11.25;0.47;65.12;1.6;1993;10;14;106.91;2.1;1993;10;14;1.08;0.1;1994;9;18;1
2112;1994;336.994;10.686;0.47;33.465;1.06;1995;3;6;44.256;1.27;1994;11;9;1.427;0.12;1995;9;26;1
2112;1995;457.545;14.469;0.52;101.91;2.09;1996;1;9;144.77;2.58;1996;1;;2.43;0.15;1995;11;8;1
2112;1996;382.19;12.119;0.48;53.08;1.39;1997;6;7;82.79;1.84;1997;6;7;1.83;0.12;1996;11;7;1
2112;1997;512.764;16.26;0.61;41.3;1.21;1997;11;26;59.35;1.51;1997;11;25;5.87;0.21;1997;10;2;1
2112;1998;455.418;14.441;0.52;38.455;0.98;1999;9;22;99.841;1.56;1999;9;22;1.276;0.25;1999;9;11;1
2112;1999;582.008;18.405;0.59;67.339;1.59;1999;10;24;97.876;2.08;2000;4;3;2.647;0.31;2000;9;16;1
2112;2000;1279.157;40.562;0.6;326;2.44;2001;2;7;356;2.56;2000;12;7;4.23;0.02;2001;9;15;1
2112;2001;270.777;8.586;1.1;76.4;2.1;2002;3;14;115;2.36;2002;3;13;2.81;0.83;2002;5;30;1
2112;2002;645.411;20.466;1.38;166;3.19;2002;12;27;192;3.42;2002;12;27;3.41;0.95;2003;5;19;1
2112;2003;405.034;12.808;1.28;71.8;2.34;2003;11;23;92.3;2.62;2003;11;23;2.62;0.95;2004;6;8;1
2112;2004;416.218;13.198;1.3;57.8;2.15;2005;3;22;70.8;2.34;2005;3;22;2.86;0.97;2005;5;7;1
2112;2005;370.922;11.762;1.28;77.4;2.42;2006;3;24;91;2.6;2006;3;24;3.18;1.03;2006;9;19;1
2112;2006;577.829;18.323;1.41;135;3.1;2006;10;26;187;3.62;2006;10;25;5.85;1.09;2007;5;18;1
2112;2007;278.677;8.813;1.17;42.4;1.9;2008;4;11;76.2;2.41;2008;4;10;3;0.97;2007;11;4;1
2112;2008;318.773;10.108;1.32;33.2;1.74;2009;2;10;43.7;1.93;2009;2;10;0.852;1.11;2009;5;20;1
2112;2009;614.149;19.475;1.44;105;2.76;2010;2;28;122;2.97;2010;2;28;5.41;1.13;2009;11;1;1
2112;2010;452.679;14.354;1.32;80.6;2.48;2011;1;7;91.8;2.64;2011;1;7;3.75;1.05;2011;9;27;1
2112;2011;275.515;8.713;1.19;49.9;2.01;2011;11;3;59.7;2.17;2011;11;3;2.24;1;2012;5;26;1
2112;2012;457.24;14.499;1.33;78;2.44;2013;1;19;98.4;2.73;2013;1;19;2.85;1.02;2012;10;5;1
2112;2013;648.171;20.553;1.51;150.5;3.36;2014;4;2;161.6;3.51;2014;4;2;2.95;1.12;2013;10;10;1
2112;2014;524.324;16.626;1.51;78.998;2.46;2015;1;31;94.787;2.68;2015;1;31;4.997;1.23;2014;10;1;1
2112;2015;666.19;21.067;1.57;117.39;2.99;2016;4;21;123.536;3.07;2016;4;21;4.755;1.22;2016;6;9;1
2112;2016;250.715;7.95;1.31;80.409;2.46;2017;2;13;115.255;2.95;2017;2;13;2.198;1.12;2017;4;14;1
2112;2017;406.725;12.897;1.41;84.247;2.52;2018;3;10;100.898;2.76;2018;3;10;3.081;1.18;2017;10;15;1
2112;2018;352.018;11.162;1.39;59.029;2.16;2019;1;24;70.415;2.33;2019;1;24;3.859;1.21;2019;9;30;1
2112;2019;513.795;16.248;1.62;160.711;3.56;2019;12;20;180.517;3.82;2019;12;20;2.47;1.14;2019;10;10;1
2112;2020;562.24;17.829;1.65;90.03;2.62;2020;10;21;118.467;2.98;2020;10;21;1.724;1.21;2021;9;23;1
2113;2000;;;;;;;;;;;;;;;;;;;1
2113;2001;69.936;2.218;0.87;34.3;1.71;2002;3;16;71.1;2;2001;10;22;0.387;0.66;2002;8;23;1
2113;2002;324.132;10.278;1.2;207;3.78;2002;12;27;378;4.88;2002;12;27;0.273;0.68;2003;8;10;1
2113;2003;104.597;3.308;0.96;45.3;2.14;2003;11;23;88.5;2.78;2003;11;23;0.227;0.67;2004;8;1;1
2113;2004;52.877;1.677;0.84;49.3;2.24;2004;10;20;77.1;2.65;2004;10;20;0.142;0.64;2005;9;5;1
2113;2005;87.379;2.771;0.9;94.4;2.82;2006;3;24;146;3.36;2006;3;24;0.166;0.65;2006;9;10;1
2113;2006;237.284;7.524;1.13;193;3.63;2006;10;25;422;5.1;2006;10;25;0.408;0.71;2007;9;12;1
2113;2007;64.854;2.051;0.87;35.2;1.98;2008;4;10;56.5;2.37;2008;4;10;0.401;0.71;2008;8;16;1
2113;2008;34.601;1.097;0.79;15.5;1.51;2009;2;10;24.4;1.73;2009;2;10;0.007;0.53;2009;9;10;1
2113;2009;384.7;12.199;1.19;262;3.71;2010;2;25;409;4.39;2010;2;25;0.189;0.66;2009;10;4;1
2113;2010;200.491;6.358;1.06;129;2.93;2011;1;8;173;3.24;2011;1;7;0.255;0.68;2011;8;20;1
2113;2011;47.432;1.5;0.83;20.3;1.64;2012;5;5;24.8;1.74;2012;5;5;0.156;0.64;2012;8;14;1
2113;2012;135.906;4.31;0.97;65.7;2.26;2013;1;19;130.6;2.95;2013;1;19;0.164;0.65;2013;8;26;1
2113;2013;245.151;7.774;1.09;105.1;2.71;2014;4;2;175.2;3.25;2014;2;8;0.445;0.68;2014;9;4;1
2113;2014;115.806;3.672;0.97;57.197;2.21;2014;10;17;92.24;2.61;2014;10;16;0.117;0.64;2015;8;12;1
2113;2015;315.849;9.988;1.16;170.507;3.19;2016;1;10;342.692;4.18;2016;1;11;0.189;0.67;2016;9;9;1
2113;2016;59.124;1.875;0.81;71.508;2.3;2017;2;5;151.266;3.1;2017;2;5;0;0.52;2017;8;24;1
2113;2017;123.99;3.932;0.91;108.94;2.72;2018;3;10;154.581;3.13;2018;3;10;0.13;0.64;2017;10;9;1
2113;2018;52.199;1.655;0.84;10.918;1.32;2018;11;25;17.64;1.54;2018;11;25;0.112;0.64;2019;8;25;1
2113;2019;174.09;5.505;0.99;199.07;3.33;2019;12;20;395.144;4.4;2019;12;20;0.142;0.65;2020;8;11;1
2113;2020;127.555;4.045;0.96;35.374;1.9;2021;2;21;57.307;2.22;2021;2;9;0.035;0.59;2021;8;18;1
2114;2002;59.408;1.884;1.19;27.6;2.57;2003;2;27;44.8;2.99;2003;2;26;0;0.73;2003;7;14;1
2114;2003;19.488;0.616;0.91;18.1;2.28;2003;12;8;27.7;2.58;2003;12;7;0;0.73;2004;7;7;1
2114;2004;0.951;0.03;0.77;0.209;0.97;2005;4;22;0.209;0.97;2005;4;21;0;0.74;2005;7;10;1
2114;2005;23.234;0.737;0.86;6.06;1.55;2006;3;5;7.95;1.68;2006;3;5;0;0.65;2006;7;12;1
2114;2006;36.747;1.165;0.94;31.3;2.62;2007;5;25;38.4;2.83;2007;5;24;0;0.65;2007;8;3;1
2114;2007;23.876;0.755;0.9;10.2;1.81;2008;5;26;10.8;1.84;2008;5;26;0;0.65;2008;8;9;1
2114;2008;35.154;1.115;0.7;8.68;1.37;2009;2;11;10.1;1.43;2009;1;31;0;0.49;2009;6;25;1
2114;2009;9.102;0.289;0.7;1.85;0.99;2010;5;2;1.92;0.99;2010;5;2;0;0.67;2010;7;1;1
2114;2010;19.901;0.631;0.76;8.7;1.35;2011;4;24;10.8;1.44;2011;4;24;0;0.59;2011;6;26;1
2114;2011;2.805;0.089;0.66;0.769;0.87;2012;5;2;0.799;0.87;2012;5;1;0;0.56;2012;6;20;1
2114;2012;31.293;0.992;0.75;23.6;1.81;2013;3;30;28.9;1.94;2013;3;30;0;0.5;2013;7;10;1
2114;2013;15.912;0.505;0.72;11.8;1.47;2014;3;4;16.2;1.61;2014;3;4;0;0.5;2014;6;21;1
2114;2014;15.538;0.493;0.74;7.025;1.32;2015;2;2;9.042;1.4;2015;2;2;0;0.5;2015;6;28;1
2114;2015;12.853;0.406;0.74;10.382;1.45;2016;5;15;11.435;1.49;2016;5;15;0;0.62;2016;7;3;1
2114;2016;8.381;0.266;0.72;11.987;1.51;2017;2;15;14.173;1.58;2017;2;15;0;0.62;2017;6;11;1
2114;2017;56.603;1.795;0.86;29.307;2.04;2018;3;12;40.727;2.29;2018;3;11;0;0.62;2018;7;29;1
2114;2018;3.84;0.122;0.71;0.498;0.86;2019;4;25;0.565;0.87;2019;4;25;0;0.62;2019;6;14;1
2114;2019;6.954;0.22;0.73;1.956;1;2020;4;19;2.366;1.04;2020;4;19;0;0.62;2020;7;1;1
2114;2020;27.86;0.883;0.81;10.032;1.47;2021;2;11;13.067;1.59;2021;2;10;0;0.62;2021;7;11;1
2115;2002;;;;;;;;;;;;;;;;;;;1
2115;2003;277.478;8.775;1.27;96.5;2.13;2003;11;23;134;2.35;2003;11;23;0.101;1.03;2004;6;29;1
2115;2004;312.753;9.917;1.29;114;2.23;2005;3;22;165;2.5;2005;3;22;0.067;1.02;2005;7;21;1
2115;2005;286.439;9.083;1.31;70.1;2.15;2006;3;24;79.7;2.25;2006;3;24;0.596;1.08;2005;10;9;1
2115;2006;423.125;13.417;1.38;150;2.8;2006;10;25;217;3.31;2006;10;25;0.226;1.05;2007;9;21;1
2115;2007;152.365;4.818;1.21;37.3;1.75;2008;4;10;63.5;2.08;2008;4;10;0.181;1.05;2008;8;14;1
2115;2008;216.695;6.871;1.25;44.9;1.86;2009;3;7;54.5;1.98;2009;3;7;0.212;1.05;2009;7;15;1
2115;2009;358.863;11.379;1.34;121;2.58;2010;2;28;195;3.16;2010;2;28;1.16;1.11;2009;10;4;1
2115;2010;295.628;9.374;1.31;77.1;2.22;2011;1;7;96.2;2.4;2011;1;7;1.44;1.12;2011;8;12;1
2115;2011;209.788;6.634;1.26;73.8;2.18;2012;2;7;89.6;2.34;2012;2;7;0.863;1.1;2012;7;26;1
2115;2012;306.447;9.717;1.31;97.4;2.4;2013;1;19;158.1;2.9;2013;1;19;1.05;1.11;2013;9;24;1
2115;2013;356.9;11.317;1.34;244.9;3.47;2014;4;2;306.3;3.85;2014;4;2;1.28;1.13;2014;7;27;1
2115;2014;330.84;10.491;1.34;87.042;2.31;2015;1;31;119.637;2.6;2015;1;31;1.382;1.13;2015;9;29;1
2115;2015;392.319;12.406;1.37;89.261;2.34;2016;5;9;152.089;2.85;2016;5;8;1.188;1.12;2016;8;3;1
2115;2016;145.846;4.625;1.22;120.619;2.56;2017;2;13;205.056;3.23;2017;2;13;0.991;1.12;2017;8;3;1
2115;2017;278.168;8.821;1.33;82.058;2.44;2018;3;10;93.992;2.59;2018;3;10;0.253;1.13;2017;10;26;1
2115;2018;183.669;5.824;1.27;84.113;2.46;2019;1;24;97.467;2.62;2019;1;24;0.664;1.17;2019;1;17;1
2115;2019;330.562;10.453;1.36;217.738;3.56;2019;12;20;337.37;4.37;2019;12;20;2.228;1.16;2020;8;25;1
2115;2020;244.146;7.742;1.32;43.024;1.97;2020;10;21;66.987;2.28;2020;10;21;1.966;1.15;2021;6;14;1
2116;1976;;;;;;;;;;;;;;;;;;;1
2116;1977;537.58;17.047;0.64;114.06;2.18;1978;2;17;120.22;2.26;1978;2;17;2.28;0.23;1978;8;25;1
2116;1978;535.472;16.98;0.65;115.6;2.2;1979;2;11;117.14;2.22;1979;2;11;3.83;0.32;1979;8;20;1
2116;1979;452.181;14.299;0.62;91.73;1.89;1980;5;15;104.82;2.06;1980;5;13;3.64;0.31;1980;9;12;1
2116;1980;196.314;6.225;0.39;30.15;1.01;1981;1;23;31.25;1.03;1981;1;23;2.22;0.22;1981;8;21;1
2116;1981;158.647;5.031;0.34;34;1.08;1981;12;31;44.4;1.26;1981;12;31;2.048;0.21;1982;7;29;1
2116;1982;315.724;10.012;0.5;76.66;1.71;1983;4;25;88.7;1.85;1983;4;25;2.916;0.26;1982;11;5;1
2116;1983;290.418;9.184;0.47;51.92;1.38;1984;4;1;62.28;1.53;1984;4;1;1.608;0.18;1984;7;31;1
2116;1984;386.271;12.249;0.56;73.34;1.67;1984;11;16;106.75;2.05;1984;11;16;2.048;0.21;1985;8;22;1
2116;1985;259.464;8.228;0.42;96.6;1.94;1986;2;17;102.95;2.01;1986;2;17;1.336;0.16;1986;8;15;1
2116;1986;191.868;6.084;0.39;86.994;1.75;1987;4;8;98.33;1.87;1987;4;8;2.217;0.24;1987;8;9;1
2116;1987;481.872;15.238;0.65;69.684;1.63;1988;4;19;81.039;1.78;1988;4;19;2.953;0.28;1987;10;5;1
2116;1988;219.536;6.961;0.42;17.218;0.73;1989;4;8;17.634;0.74;1989;4;10;0.484;0.12;1989;8;20;1
2116;1989;116.146;3.683;0.3;20.686;0.81;1989;12;23;29.92;1;1989;12;22;0.928;0.16;1990;8;3;1
2116;1990;226.071;7.169;0.43;43.488;1.24;1991;4;16;43.488;1.24;1991;4;16;1.824;0.22;1990;10;14;1
2116;1991;277.885;8.788;0.51;72.898;1.82;1992;4;4;79.201;1.91;1992;6;24;2.92;0.28;1992;1;27;1
2116;1992;340.399;10.794;0.64;26.717;1.18;1992;11;1;29.162;1.25;1992;10;31;5.176;0.4;1993;2;17;1
2116;1993;341.963;10.844;0.64;42.379;1.6;1994;1;11;48.985;1.76;1994;1;10;5.986;0.44;1993;11;27;1
2116;1994;330.648;10.485;0.63;29.162;1.25;1995;1;2;35.373;1.42;1995;1;1;5.784;0.43;1995;4;14;1
2116;1995;309.852;9.798;0.59;64.35;2;1996;1;7;70.91;2.12;1995;12;;4.31;0.38;1995;12;3;1
2116;1996;421.195;13.356;0.72;58.6;1.89;1996;12;15;64.89;2.01;1996;12;15;5.81;0.45;1997;4;16;1
2116;1997;424.233;13.452;0.72;86.11;2.38;1997;12;18;91.06;2.46;1997;12;18;6.25;0.47;1998;3;23;1
2116;1998;161.129;5.109;0.48;15.013;0.82;1999;1;18;17.12;0.89;1999;1;18;2.2;0.38;1999;8;22;1
2116;1999;157.459;4.979;0.56;20.997;1.2;2000;4;23;23.163;1.28;2000;4;23;1.179;0.39;1999;10;4;1
2116;2000;501.673;15.908;0.76;89.2;2.4;2001;1;12;91.3;2.44;2001;1;12;3.5;0.34;2001;6;24;1
2116;2001;119.983;3.805;0.44;7.65;0.64;2002;6;8;9.32;0.71;2002;4;7;1.71;0.29;2002;8;16;1
2116;2002;336.931;10.684;0.7;81.8;2.19;2003;2;5;83.6;2.21;2003;2;5;1.7;0.29;2002;10;7;1
2116;2003;267.392;8.456;0.66;53.2;1.75;2004;3;13;58.6;1.84;2004;3;13;3.45;0.42;2003;10;11;1
2116;2004;140.221;4.446;0.51;16.4;0.95;2005;1;2;18.5;1.01;2005;1;1;1.71;0.37;2005;9;5;1
2116;2005;127.673;4.048;0.54;25.4;1.34;2006;3;5;33.1;1.54;2006;3;5;1.54;0.36;2006;9;3;1
2116;2006;318.489;10.099;0.66;89.5;2.03;2007;3;28;96.1;2.11;2007;3;28;0.913;0.36;2006;10;15;1
2116;2007;319.179;10.093;0.65;101;2.17;2008;6;2;104;2.21;2008;6;2;1.94;0.42;2007;11;12;1
2116;2008;296.358;9.397;0.64;62.6;1.56;2008;12;10;69.1;1.64;2008;12;10;2.6;0.42;2009;9;13;1
2116;2009;524.467;16.631;0.77;143;2.32;2010;1;15;153;2.4;2010;1;15;2.58;0.42;2009;11;1;1
2116;2011;110.145;3.483;0.45;32;1.18;2012;4;30;34.9;1.22;2012;4;29;0.333;0.33;2012;9;9;1
2116;2012;463.637;14.702;0.69;127.7;2.19;2013;3;30;134.6;2.25;2013;3;30;2.14;0.35;2012;10;7;1
2116;2013;376.466;11.938;0.7;105.3;2.01;2014;2;10;118.3;2.12;2014;2;10;1.5;0.43;2014;9;14;1
2116;2014;214.988;6.817;0.49;87.017;1.92;2015;2;16;89.288;1.95;2015;2;16;1.682;0.34;2014;10;6;1
2116;2015;438.4;13.864;0.59;138.623;2.44;2016;4;21;150.802;2.55;2016;4;21;2.249;0.23;2015;10;1;1
2116;2016;98.539;3.125;0.26;7.453;0.45;2016;11;5;20.073;0.86;2017;6;20;0.576;0.07;2017;8;6;1
2116;2017;293.425;9.304;0.44;95.824;2;2018;4;11;104.325;2.1;2018;4;11;1.671;0.16;2017;10;1;1
2116;2018;184.678;5.856;0.39;37.795;1.19;2019;2;2;42.252;1.27;2019;2;2;2.125;0.27;2019;8;18;1
2116;2019;379.692;12.007;0.55;138.918;2.44;2019;12;21;145.409;2.5;2019;12;21;2.149;0.27;2019;10;13;1
2116;2020;292.338;9.27;0.51;103.183;2.07;2021;2;10;115.551;2.19;2021;2;10;2.055;0.25;2021;8;29;1
2117;1975;1263.485;39.955;2;149;2.9;1976;4;20;175.4;3.02;1976;4;19;0;0;1975;12;1;1
2117;1976;1765.157;55.973;2.2;444.4;3.84;1976;11;5;516.4;4.04;1976;11;4;3;1.4;1977;7;20;1
2117;1977;2951.995;93.607;2.34;707.2;4.57;1978;2;26;775.6;4.76;1978;2;19;2.6;1.36;1978;9;29;1
2117;1978;3290.532;104.342;2.37;739.6;4.66;1979;2;11;775.6;4.76;1979;2;11;1.5;1.25;1978;10;9;1
2117;1979;1523.806;48.188;2.09;512.8;4.03;1979;11;21;530.8;4.08;1979;11;21;2.4;1.34;1980;9;30;1
2117;1980;810.524;25.702;1.82;523.6;4.06;1980;12;21;682;4.5;1980;12;21;1.4;1.24;1981;9;17;1
2117;1981;709.728;22.505;1.73;430;3.8;1981;12;31;491.2;3.97;1981;12;31;1.2;1.22;1982;6;20;1
2117;1982;1690.018;53.59;2.1;430;3.8;1983;2;26;448;3.85;1983;2;26;2.1;1.31;1983;9;29;1
2117;1983;871.887;27.572;1.86;290.55;3.41;1984;4;4;350.9;3.58;1984;4;4;1.6;1.26;1984;7;8;1
